group,angle,key,marked_tiff,txt,raw_image,raw_group,n_expected,n_found,landmark_source,image_width,image_height,landmarks_px_json,flags
F1,Right,rx008-v2_r,../marked_images/landmarked_f1/marked_tiff/right/RX008-V2_R_MARK.tif,../marked_images/landmarked_f1/txt/right/RX008-V2_R.txt,../raw_images/f1/RX008-V2_R.tif,F1,36,36,roi,3840,2160,"[[1399.0, 922.0], [1376.1666259765625, 1107.5], [1533.5, 1212.8333740234375], [1734.5, 1184.5], [1865.5, 1185.5], [1966.5, 1197.5], [2055.5, 1206.5], [2124.5, 1215.5], [2189.5, 1220.5], [2256.166748046875, 1225.8333740234375], [2368.166748046875, 1185.8333740234375], [2454.83349609375, 1121.8333740234375], [2515.5, 1031.8333740234375], [1832.5, 1027.5], [1896.5, 1078.5], [1949.5, 1077.5], [1986.5, 1118.5], [2039.5, 1099.5], [2069.5, 1150.5], [2113.5, 1117.5], [2135.5, 1162.5], [2181.5, 1131.1666259765625], [2206.833251953125, 1170.5], [2258.833251953125, 1194.5], [2264.833251953125, 1088.5], [2346.166748046875, 1146.5], [2407.5, 1089.1666259765625], [2453.5, 1023.1666870117188], [1676.8333740234375, 929.5], [1676.8333740234375, 881.5], [1826.1666259765625, 960.1666870117188], [1941.5, 1002.8333129882812], [2034.166748046875, 1024.8333740234375], [2108.833251953125, 1034.8333740234375], [2176.166748046875, 1039.8333740234375], [2261.166748046875, 1043.1666259765625]]",duplicate_txt_identical
F1,Right,rx008-v3_r,../marked_images/landmarked_f1/marked_tiff/right/RX008-V3_R_MARK.tif,../marked_images/landmarked_f1/txt/right/RX008-V3_R.txt,../raw_images/f1/RX008-V3_R.tif,F1,36,36,roi,3840,2160,"[[1351.0, 900.0], [1340.5, 1126.8333740234375], [1501.8333740234375, 1204.1666259765625], [1736.5, 1165.5], [1868.5, 1172.1666259765625], [1972.5, 1188.1666259765625], [2057.5, 1193.5], [2123.5, 1200.5], [2201.5, 1209.5], [2259.166748046875, 1206.1666259765625], [2365.5, 1175.8333740234375], [2474.83349609375, 1110.5], [2540.0, 1020.0], [1820.5, 1016.5], [1893.5, 1077.5], [1952.5, 1070.5], [1989.5, 1116.5], [2040.5, 1089.5], [2071.5, 1147.5], [2123.5, 1107.5], [2154.5, 1145.5], [2189.5, 1117.5], [2216.5, 1137.5], [2263.5, 1178.8333740234375], [2279.5, 1079.1666259765625], [2345.5, 1137.8333740234375], [2422.16650390625, 1075.1666259765625], [2474.5, 1011.0], [1628.0, 909.0], [1626.0, 856.5], [1816.8333740234375, 955.5], [1947.5, 998.5], [2033.0, 1014.0], [2116.0, 1025.0], [2184.5, 1028.8333740234375], [2275.833251953125, 1028.1666259765625]]",duplicate_txt_identical
F1,Right,rx008-v4_r,../marked_images/landmarked_f1/marked_tiff/right/RX008-V4_R_MARK.tif,../marked_images/landmarked_f1/txt/right/RX008-V4_R.txt,../raw_images/f1/RX008-V4_R.tif,F1,36,36,roi,3840,2160,"[[1396.0, 945.0], [1388.5, 1142.5], [1549.5, 1209.5], [1751.1666259765625, 1181.5], [1874.8333740234375, 1191.8333740234375], [1974.833251953125, 1201.8333740234375], [2068.833251953125, 1215.1666259765625], [2134.833251953125, 1226.5], [2208.166748046875, 1237.1666259765625], [2277.833251953125, 1235.5], [2376.5, 1202.5], [2463.5, 1148.5], [2518.5, 1070.5], [1838.5, 1052.1666259765625], [1907.833251953125, 1103.5], [1962.5, 1098.8333740234375], [2003.833251953125, 1142.1666259765625], [2051.166748046875, 1127.5], [2084.5, 1170.1666259765625], [2127.833251953125, 1147.5], [2156.5, 1186.1666259765625], [2198.5, 1158.1666259765625], [2224.5, 1187.5], [2275.166748046875, 1209.5], [2278.5, 1114.5], [2356.5, 1171.5], [2407.5, 1118.5], [2453.5, 1063.5], [1658.5, 954.0], [1655.0, 885.5], [1834.8333740234375, 984.1666870117188], [1958.5, 1022.5], [2050.166748046875, 1047.5], [2127.5, 1058.5], [2197.5, 1066.5], [2275.833251953125, 1070.1666259765625]]",duplicate_txt_identical
F1,Right,rx009-v4_r,../marked_images/landmarked_f1/marked_tiff/right/RX009-V4_R_MARK.tif,../marked_images/landmarked_f1/txt/right/RX009-V4_R.txt,../raw_images/f1/RX009-V4_R.tif,F1,36,36,roi,3840,2160,"[[1384.0, 902.0], [1343.5, 1076.8333740234375], [1480.8333740234375, 1204.8333740234375], [1721.5, 1176.5], [1849.5, 1187.5], [1975.5, 1200.5], [2069.5, 1209.5], [2126.5, 1214.5], [2201.5, 1214.5], [2262.833251953125, 1222.1666259765625], [2375.5, 1184.0], [2465.5, 1119.5], [2534.83349609375, 1038.1666259765625], [1838.5, 1031.5], [1902.5, 1084.5], [1957.5, 1081.5], [2000.5, 1123.5], [2048.5, 1103.5], [2085.5, 1145.5], [2131.5, 1118.8333740234375], [2147.5, 1168.1666259765625], [2202.166748046875, 1125.5], [2232.166748046875, 1150.8333740234375], [2266.166748046875, 1193.5], [2283.5, 1098.1666259765625], [2351.0, 1148.0], [2416.0, 1087.0], [2471.0, 1028.5], [1661.5, 930.5], [1658.0, 892.0], [1836.1666259765625, 971.5], [1954.0, 1009.75], [2046.5, 1030.0], [2129.5, 1041.5], [2197.5, 1045.5], [2281.0, 1049.0]]",duplicate_txt_identical
F1,Right,rx009-v9_r,../marked_images/landmarked_f1/marked_tiff/right/RX009-V9_R_MARK.tif,../marked_images/landmarked_f1/txt/right/RX009-V9_R.txt,../raw_images/f1/RX009-V9_R.tif,F1,36,36,roi,3840,2160,"[[1288.0, 920.0], [1266.8333740234375, 1071.5], [1457.5, 1173.5], [1601.5, 1160.5], [1726.5, 1162.5], [1844.0, 1179.0], [1912.5, 1186.5], [1969.5, 1189.5], [2031.5, 1200.5], [2095.833251953125, 1205.8333740234375], [2211.5, 1187.5], [2307.5, 1130.1666259765625], [2370.83349609375, 1050.8333740234375], [1703.8333740234375, 1019.1666870117188], [1765.8333740234375, 1065.8333740234375], [1817.166748046875, 1065.1666259765625], [1849.833251953125, 1105.1666259765625], [1898.5, 1090.5], [1926.5, 1139.8333740234375], [1973.833251953125, 1106.5], [1982.5, 1163.1666259765625], [2033.833251953125, 1119.1666259765625], [2063.833251953125, 1140.5], [2100.5, 1180.5], [2106.5, 1091.1666259765625], [2190.5, 1146.8333740234375], [2256.5, 1092.8333740234375], [2300.5, 1042.1666259765625], [1542.8333740234375, 912.5], [1540.8333740234375, 844.5], [1696.5, 940.0], [1812.5, 986.0], [1890.5, 1009.0], [1964.0, 1026.5], [2025.5, 1036.0], [2104.0, 1043.0]]",duplicate_txt_identical
F1,Right,rx010-v1_r,../marked_images/landmarked_f1/marked_tiff/right/RX010-V1_R_MARK.tif,../marked_images/landmarked_f1/txt/right/RX010-V1_R.txt,../raw_images/f1/RX010-V1_R.tif,F1,36,36,roi,3840,2160,"[[1398.5, 867.5], [1374.5, 1105.5], [1531.5, 1220.5], [1735.5, 1197.5], [1858.5, 1199.5], [1956.833251953125, 1204.8333740234375], [2054.166748046875, 1220.8333740234375], [2132.833251953125, 1231.5], [2199.5, 1242.1666259765625], [2263.5, 1241.5], [2377.5, 1207.0], [2468.0, 1139.0], [2531.0, 1051.0], [1851.8333740234375, 1029.5], [1899.833251953125, 1074.8333740234375], [1958.166748046875, 1070.8333740234375], [1992.833251953125, 1116.1666259765625], [2048.166748046875, 1106.8333740234375], [2075.5, 1152.1666259765625], [2124.833251953125, 1123.5], [2146.833251953125, 1174.8333740234375], [2193.5, 1129.5], [2219.5, 1159.5], [2268.833251953125, 1208.1666259765625], [2273.5, 1096.1666259765625], [2352.0, 1164.0], [2408.0, 1105.5], [2453.5, 1040.5], [1672.1666259765625, 915.5], [1663.5, 844.8333129882812], [1848.8333740234375, 960.8333129882812], [1952.833251953125, 999.5], [2042.0, 1025.0], [2116.0, 1038.0], [2185.0, 1045.0], [2268.5, 1047.5]]",duplicate_txt_identical
F1,Right,rx010-v2_r,../marked_images/landmarked_f1/marked_tiff/right/RX010-V2_R_MARK.tif,../marked_images/landmarked_f1/txt/right/RX010-V2_R.txt,../raw_images/f1/RX010-V2_R.tif,F1,36,36,roi,3840,2160,"[[1397.5, 920.5], [1341.5, 1084.5], [1459.5, 1198.5], [1703.5, 1180.8333740234375], [1856.833251953125, 1190.1666259765625], [1964.833251953125, 1204.8333740234375], [2059.5, 1218.1666259765625], [2127.5, 1226.1666259765625], [2208.833251953125, 1236.8333740234375], [2280.5, 1241.5], [2398.5, 1211.5], [2492.5, 1156.5], [2575.5, 1072.5], [1858.5, 1039.5], [1907.5, 1091.5], [1960.5, 1083.5], [2007.5, 1135.5], [2062.5, 1117.5], [2090.5, 1173.5], [2146.5, 1138.5], [2155.5, 1193.5], [2211.5, 1149.5], [2241.5, 1180.5], [2286.166748046875, 1217.5], [2292.5, 1125.5], [2365.5, 1169.5], [2447.5, 1111.5], [2498.5, 1059.5], [1672.1666259765625, 941.5], [1668.1666259765625, 869.5], [1852.5, 976.5], [1952.5, 1010.5], [2057.5, 1038.5], [2143.5, 1051.5], [2210.5, 1060.5], [2288.5, 1064.5]]",duplicate_txt_identical
F1,Right,rx010-v3_r,../marked_images/landmarked_f1/marked_tiff/right/RX010-V3_R_MARK.tif,../marked_images/landmarked_f1/txt/right/RX010-V3_R.txt,../raw_images/f1/RX010-V3_R.tif,F1,36,36,roi,3840,2160,"[[1376.0, 892.0], [1354.1666259765625, 1102.5], [1551.5, 1240.5], [1735.5, 1205.1666259765625], [1882.166748046875, 1198.5], [1986.166748046875, 1206.5], [2080.833251953125, 1217.1666259765625], [2143.5, 1230.5], [2214.166748046875, 1241.1666259765625], [2280.833251953125, 1242.5], [2396.83349609375, 1209.8333740234375], [2493.5, 1137.8333740234375], [2561.5, 1041.1666259765625], [1855.5, 1041.5], [1912.5, 1083.5], [1961.5, 1072.5], [2002.5, 1121.5], [2061.5, 1104.5], [2093.5, 1155.5], [2140.5, 1129.5], [2162.5, 1172.5], [2207.5, 1138.5], [2229.5, 1164.5], [2286.5, 1210.1666259765625], [2286.5, 1102.0], [2372.5, 1177.5], [2440.5, 1102.8333740234375], [2494.5, 1028.1666259765625], [1651.1666259765625, 916.1666870117188], [1648.5, 845.5], [1851.8333740234375, 962.1666870117188], [1958.5, 998.8333129882812], [2055.166748046875, 1022.8333129882812], [2137.833251953125, 1037.1666259765625], [2206.5, 1042.0], [2281.5, 1046.0]]",duplicate_txt_identical
F1,Right,rx011-v1_r,../marked_images/landmarked_f1/marked_tiff/right/RX011-V1_R_MARK.tif,../marked_images/landmarked_f1/txt/right/RX011-V1_R.txt,../raw_images/f1/RX011-V1_R.tif,F1,36,36,roi,3840,2160,"[[1355.0, 896.0], [1348.5, 1104.8333740234375], [1532.5, 1214.1666259765625], [1744.5, 1192.8333740234375], [1860.5, 1199.5], [1964.5, 1211.5], [2062.5, 1225.5], [2137.166748046875, 1234.8333740234375], [2214.5, 1235.5], [2275.833251953125, 1238.1666259765625], [2368.5, 1198.8333740234375], [2454.5, 1132.1666259765625], [2499.16650390625, 1053.5], [1839.5, 1040.5], [1891.5, 1087.1666259765625], [1946.833251953125, 1084.5], [1991.5, 1135.8333740234375], [2040.166748046875, 1119.1666259765625], [2074.166748046875, 1171.1666259765625], [2120.166748046875, 1131.1666259765625], [2151.5, 1176.5], [2194.833251953125, 1135.8333740234375], [2220.166748046875, 1168.5], [2275.5, 1207.5], [2264.5, 1109.5], [2343.833251953125, 1167.5], [2397.83349609375, 1101.1666259765625], [2440.5, 1041.8333740234375], [1636.5, 923.5], [1630.5, 850.5], [1833.1666259765625, 970.5], [1938.5, 1009.1666870117188], [2036.0, 1034.0], [2114.5, 1043.0], [2193.5, 1051.5], [2266.5, 1052.5]]",duplicate_txt_identical
LBX,Right,lbx009v09_r,../marked_images/landmarked_lbx/marked_tiff/right/LBX009V09_R_MARK.tif,../marked_images/landmarked_lbx/txt/right/LBX009V09_R.txt,,,36,36,roi,3840,2160,"[[1368.0, 908.0], [1350.5, 1130.1666259765625], [1515.8333740234375, 1230.1666259765625], [1748.5, 1198.5], [1869.5, 1201.5], [1993.5, 1206.5], [2091.5, 1212.5], [2162.5, 1217.5], [2237.5, 1223.5], [2307.0, 1225.5], [2423.5, 1188.8333740234375], [2518.5, 1123.5], [2588.5, 1025.5], [1830.5, 1032.5], [1907.5, 1085.5], [1963.5, 1077.5], [2017.5, 1123.5], [2067.0, 1105.0], [2105.5, 1153.5], [2152.0, 1120.0], [2175.0, 1176.5], [2235.0, 1126.5], [2269.0, 1150.5], [2314.0, 1195.5], [2318.5, 1102.5], [2398.83349609375, 1152.1666259765625], [2474.16650390625, 1084.8333740234375], [2534.83349609375, 1011.5], [1632.1666259765625, 916.8333129882812], [1630.5, 867.5], [1831.5, 969.5], [1962.5, 1011.0], [2065.5, 1026.8333740234375], [2151.5, 1034.1666259765625], [2232.833251953125, 1036.8333740234375], [2316.833251953125, 1034.1666259765625]]",no_raw_match
Non_Laying_Parents,Bottom,np097xnp077-1_b,../marked_images/landmarked_non_laying_parents/marked_tiff/bottom/NP097xNP077-1_B_MARK.tif,../marked_images/landmarked_non_laying_parents/txt/bottom/NP097xNP077-1_B.txt,,,17,17,roi,3840,2160,"[[2481.0, 1050.0], [2338.0, 1044.5], [2266.5, 1038.5], [2204.5, 1030.5], [2136.5, 1024.5], [2305.75, 1095.25], [2296.25, 1091.75], [2237.0, 1082.5], [2191.75, 1087.0], [2235.75, 1096.0], [2284.0, 1100.25], [2305.666748046875, 1097.5416259765625], [2417.5, 1120.5], [2325.0, 1129.5], [2262.5, 1135.5], [2203.5, 1140.0], [2145.5, 1144.5]]",no_raw_match
Non_Laying_Parents,Bottom,px013xnp060-v4_b,../marked_images/landmarked_non_laying_parents/marked_tiff/bottom/PX013xNP060-V4_B_MARK.tif,../marked_images/landmarked_non_laying_parents/txt/bottom/PX013xNP060-V4_B.txt,,,17,17,roi,3840,2160,"[[2492.5, 1041.5], [2281.5, 1041.5], [2204.5, 1039.5], [2133.5, 1033.5], [2067.5, 1028.5], [2323.25, 1100.5], [2230.0, 1095.0], [2162.0, 1092.5], [2139.833251953125, 1098.1666259765625], [2165.166748046875, 1101.5], [2231.833251953125, 1105.5], [2324.0, 1113.75], [2426.833251953125, 1147.5], [2284.166748046875, 1149.5], [2203.5, 1151.5], [2140.833251953125, 1160.1666259765625], [2075.5, 1158.1666259765625]]",no_raw_match
